timestamp,action_type,item_id,source,user_answer,platform
1566741720733,respond,q5630,sprint,d,mobile
1566741728454,submit,b4162,sprint,,mobile
1566741728514,enter,e4162,sprint,,mobile
1566741735158,quit,e4162,sprint,,mobile
1566741735231,enter,b4572,sprint,,mobile
1566741770786,respond,q6040,sprint,d,mobile
1566741774500,submit,b4572,sprint,,mobile
1566741774560,enter,e4572,sprint,,mobile
1566741785063,quit,e4572,sprint,,mobile
1566741785134,enter,b7033,sprint,,mobile
1566741810342,respond,q9682,sprint,c,mobile
1566741813432,submit,b7033,sprint,,mobile
1566741813495,enter,e7033,sprint,,mobile
1566741821322,quit,e7033,sprint,,mobile
1566741821391,enter,b4440,sprint,,mobile
1566741838696,respond,q5908,sprint,d,mobile
1566741843175,submit,b4440,sprint,,mobile
1566741843233,enter,e4440,sprint,,mobile
1566741851495,quit,e4440,sprint,,mobile
1566741851572,enter,b4433,sprint,,mobile
1566741876225,respond,q5901,sprint,b,mobile
1566741879147,respond,q5901,sprint,c,mobile
1566741895559,submit,b4433,sprint,,mobile
1566741895626,enter,e4433,sprint,,mobile
1566741913159,quit,e4433,sprint,,mobile
1566741913229,enter,b5768,sprint,,mobile
1566741930730,respond,q8417,sprint,b,mobile
1566741934914,submit,b5768,sprint,,mobile
1566741934975,enter,e5768,sprint,,mobile
1566741945170,quit,e5768,sprint,,mobile
1566741945245,enter,b7521,sprint,,mobile
1566741959650,respond,q10170,sprint,c,mobile
1566741978484,submit,b7521,sprint,,mobile
1566741978543,enter,e7521,sprint,,mobile
1566741982070,quit,e7521,sprint,,mobile
1566742302601,enter,b5133,sprint,,mobile
1566742346628,respond,q6727,sprint,b,mobile
1566742350756,submit,b5133,sprint,,mobile
1566742350833,enter,e5133,sprint,,mobile
1566742370922,quit,e5133,sprint,,mobile
1566742370997,enter,b3797,sprint,,mobile
1566742407747,respond,q5265,sprint,b,mobile
1566742411226,submit,b3797,sprint,,mobile
1566742411287,enter,e3797,sprint,,mobile
1566742415668,quit,e3797,sprint,,mobile
1566742430529,enter,e4433,review,,mobile
1566742442943,quit,e4433,review,,mobile
1566742448796,enter,e4572,review,,mobile
1566742461423,quit,e4572,review,,mobile
1566790515065,enter,b369,sprint,,mobile
1566790538723,respond,q369,sprint,b,mobile
1566790542578,submit,b369,sprint,,mobile
1566790542680,enter,e369,sprint,,mobile
1566790554986,quit,e369,sprint,,mobile
1566790555064,enter,b295,sprint,,mobile
1566790570200,respond,q295,sprint,c,mobile
1566790573382,submit,b295,sprint,,mobile
1566790573462,enter,e295,sprint,,mobile
1566790578290,quit,e295,sprint,,mobile
1566790578371,enter,b241,sprint,,mobile
1566790597201,respond,q241,sprint,c,mobile
1566790600495,submit,b241,sprint,,mobile
1566790600571,enter,e241,sprint,,mobile
1566790606555,quit,e241,sprint,,mobile
1566790607783,enter,l451,adaptive_offer,,mobile
1566790866255,quit,l451,adaptive_offer,,mobile
1566795595480,enter,e241,sprint,,mobile
1566795599215,quit,e241,sprint,,mobile
1566821865721,enter,b1195,sprint,,mobile
1566821878602,respond,q1195,sprint,c,mobile
1566821885138,submit,b1195,sprint,,mobile
1566821885230,enter,e1195,sprint,,mobile
1566821889448,quit,e1195,sprint,,mobile
1566821889529,enter,b877,sprint,,mobile
1566821908006,respond,q877,sprint,b,mobile
1566821912549,submit,b877,sprint,,mobile
1566821912620,enter,e877,sprint,,mobile
1566821918487,quit,e877,sprint,,mobile
1566821926489,enter,b877,adaptive_offer,,mobile
1566821946919,respond,q877,adaptive_offer,c,mobile
1566821950360,submit,b877,adaptive_offer,,mobile
1566821950435,enter,e877,adaptive_offer,,mobile
1566821968534,quit,e877,adaptive_offer,,mobile
1566821968619,enter,b796,adaptive_offer,,mobile
1566821984572,respond,q796,adaptive_offer,a,mobile
1566821987843,submit,b796,adaptive_offer,,mobile
1566821987915,enter,e796,adaptive_offer,,mobile
1566821997062,quit,e796,adaptive_offer,,mobile
1566821998953,enter,e877,sprint,,mobile
1566822003908,quit,e877,sprint,,mobile
1566822003995,enter,b8312,sprint,,mobile
1566822021023,respond,q11259,sprint,b,mobile
1566822024399,submit,b8312,sprint,,mobile
1566822024475,enter,e8312,sprint,,mobile
1566822029763,quit,e8312,sprint,,mobile
1566822029846,enter,b1266,sprint,,mobile
1566822046440,respond,q1266,sprint,c,mobile
1566822050266,submit,b1266,sprint,,mobile
1566822050342,enter,e1266,sprint,,mobile
1566822061444,quit,e1266,sprint,,mobile
1566822067944,enter,b1240,adaptive_offer,,mobile
1566822082867,respond,q1240,adaptive_offer,c,mobile
1566822086848,submit,b1240,adaptive_offer,,mobile
1566822086926,enter,e1240,adaptive_offer,,mobile
1566822093606,quit,e1240,adaptive_offer,,mobile
1566822093683,enter,b1266,adaptive_offer,,mobile
1566822106835,respond,q1266,adaptive_offer,b,mobile
1566822112037,submit,b1266,adaptive_offer,,mobile
1566822112107,enter,e1266,adaptive_offer,,mobile
1566822116532,quit,e1266,adaptive_offer,,mobile
1566822118272,enter,e1266,sprint,,mobile
1566822122526,quit,e1266,sprint,,mobile
1566822122602,enter,b749,sprint,,mobile
1566822138181,respond,q749,sprint,a,mobile
1566822141229,submit,b749,sprint,,mobile
1566822141301,enter,e749,sprint,,mobile
1566822145837,quit,e749,sprint,,mobile
1566822145918,enter,b1368,sprint,,mobile
1566822164922,respond,q1368,sprint,b,mobile
1566822168575,submit,b1368,sprint,,mobile
1566822168649,enter,e1368,sprint,,mobile
1566822176570,quit,e1368,sprint,,mobile
1566822176651,enter,b8302,sprint,,mobile
1566822198115,respond,q11249,sprint,b,mobile
1566822198873,respond,q11249,sprint,c,mobile
1566822202021,respond,q11249,sprint,b,mobile
1566822202508,respond,q11249,sprint,c,mobile
1566822204974,submit,b8302,sprint,,mobile
1566822205050,enter,e8302,sprint,,mobile
1566822217724,quit,e8302,sprint,,mobile
1566822313791,enter,b3563,sprint,,mobile
1566822326593,respond,q5031,sprint,b,mobile
1566822333903,submit,b3563,sprint,,mobile
1566822333977,enter,e3563,sprint,,mobile
1566822406364,quit,e3563,sprint,,mobile
1566822406436,enter,b6197,sprint,,mobile
1566822426115,respond,q8846,sprint,a,mobile
1566822430005,submit,b6197,sprint,,mobile
1566822430079,enter,e6197,sprint,,mobile
1566822437972,quit,e6197,sprint,,mobile
1566822438050,enter,b2443,sprint,,mobile
1566822452533,respond,q3911,sprint,b,mobile
1566822457030,submit,b2443,sprint,,mobile
1566822457095,enter,e2443,sprint,,mobile
1566822499257,quit,e2443,sprint,,mobile
1566822499332,enter,b2306,sprint,,mobile
1566822523645,respond,q3774,sprint,a,mobile
1566822532289,submit,b2306,sprint,,mobile
1566822532361,enter,e2306,sprint,,mobile
1566822538584,quit,e2306,sprint,,mobile
1566822538655,enter,b4139,sprint,,mobile
1566822556519,respond,q5607,sprint,a,mobile
1566822559625,submit,b4139,sprint,,mobile
1566822559692,enter,e4139,sprint,,mobile
1566822566236,quit,e4139,sprint,,mobile
1566822566310,enter,b6731,sprint,,mobile
1566822585372,respond,q9380,sprint,a,mobile
1566822589117,submit,b6731,sprint,,mobile
1566822589191,enter,e6731,sprint,,mobile
1566822595685,quit,e6731,sprint,,mobile
1566822595757,enter,b4223,sprint,,mobile
1566822611014,respond,q5691,sprint,c,mobile
1566822617079,submit,b4223,sprint,,mobile
1566822617147,enter,e4223,sprint,,mobile
1566822623064,quit,e4223,sprint,,mobile
1566822623138,enter,b4224,sprint,,mobile
1566822640089,respond,q5692,sprint,d,mobile
1566822644874,submit,b4224,sprint,,mobile
1566822644940,enter,e4224,sprint,,mobile
1566822648984,quit,e4224,sprint,,mobile
1566822650159,enter,l511,adaptive_offer,,mobile
1566822942620,quit,l511,adaptive_offer,,mobile
1566822942770,enter,b4224,adaptive_offer,,mobile
1566822954271,respond,q5692,adaptive_offer,b,mobile
1566822957839,submit,b4224,adaptive_offer,,mobile
1566822957910,enter,e4224,adaptive_offer,,mobile
1566822962943,quit,e4224,adaptive_offer,,mobile
1566822963015,enter,b5133,adaptive_offer,,mobile
1566822992091,respond,q6727,adaptive_offer,c,mobile
1566822996852,submit,b5133,adaptive_offer,,mobile
1566822996922,enter,e5133,adaptive_offer,,mobile
1566823002435,quit,e5133,adaptive_offer,,mobile
1566823004082,enter,e4224,sprint,,mobile
1566823011560,quit,e4224,sprint,,mobile
1566823011635,enter,b3096,sprint,,mobile
1566823019121,respond,q4564,sprint,a,mobile
1566823022494,submit,b3096,sprint,,mobile
1566823022557,enter,e3096,sprint,,mobile
1566823028699,quit,e3096,sprint,,mobile
1566823028769,enter,b5915,sprint,,mobile
1566823041713,respond,q8564,sprint,c,mobile
1566823046454,submit,b5915,sprint,,mobile
1566823046522,enter,e5915,sprint,,mobile
1566823051918,quit,e5915,sprint,,mobile
1566882849512,enter,b1011,sprint,,mobile
1566882860948,respond,q1011,sprint,a,mobile
1566882870146,submit,b1011,sprint,,mobile
1566882870237,enter,e1011,sprint,,mobile
1566882875806,quit,e1011,sprint,,mobile
1566882875884,enter,b406,sprint,,mobile
1566882899177,respond,q406,sprint,c,mobile
1566882902611,submit,b406,sprint,,mobile
1566882902692,enter,e406,sprint,,mobile
1566882913958,quit,e406,sprint,,mobile
1566882914035,enter,b594,sprint,,mobile
1566882928223,respond,q594,sprint,b,mobile
1566882932503,submit,b594,sprint,,mobile
1566882932576,enter,e594,sprint,,mobile
1566882951926,quit,e594,sprint,,mobile
1566882952006,enter,b8316,sprint,,mobile
1566882969435,respond,q11263,sprint,b,mobile
1566882973980,submit,b8316,sprint,,mobile
1566882974064,enter,e8316,sprint,,mobile
1566882998486,quit,e8316,sprint,,mobile
1566882998566,enter,b1292,sprint,,mobile
1566883017229,respond,q1292,sprint,b,mobile
1566883020861,submit,b1292,sprint,,mobile
1566883020927,enter,e1292,sprint,,mobile
1566883036178,quit,e1292,sprint,,mobile
1566883036254,enter,b652,sprint,,mobile
1566883054847,respond,q652,sprint,a,mobile
1566883057434,submit,b652,sprint,,mobile
1566883057499,enter,e652,sprint,,mobile
1566883068056,quit,e652,sprint,,mobile
1566883068136,enter,b984,sprint,,mobile
1566883079732,respond,q984,sprint,b,mobile
1566883084201,submit,b984,sprint,,mobile
1566883084269,enter,e984,sprint,,mobile
1566883088735,quit,e984,sprint,,mobile
1566883088805,enter,b676,sprint,,mobile
1566883108758,respond,q676,sprint,b,mobile
1566883113511,submit,b676,sprint,,mobile
1566883113575,enter,e676,sprint,,mobile
1566883116056,quit,e676,sprint,,mobile
1566883122102,enter,b676,adaptive_offer,,mobile
1566883140493,respond,q676,adaptive_offer,c,mobile
1566883143101,submit,b676,adaptive_offer,,mobile
1566883143171,enter,e676,adaptive_offer,,mobile
1566883158879,quit,e676,adaptive_offer,,mobile
1566883158955,enter,b652,adaptive_offer,,mobile
1566883176148,respond,q652,adaptive_offer,c,mobile
1566883179678,submit,b652,adaptive_offer,,mobile
1566883179749,enter,e652,adaptive_offer,,mobile
1566883202889,quit,e652,adaptive_offer,,mobile
1566883204923,enter,e676,sprint,,mobile
1566883210084,quit,e676,sprint,,mobile
1566883210152,enter,b763,sprint,,mobile
1566883228626,respond,q763,sprint,c,mobile
1566883231951,submit,b763,sprint,,mobile
1566883232017,enter,e763,sprint,,mobile
1566883247885,quit,e763,sprint,,mobile
1566883247961,enter,b952,sprint,,mobile
1566883257366,respond,q952,sprint,a,mobile
1566883270616,respond,q952,sprint,b,mobile
1566883274299,submit,b952,sprint,,mobile
1566883274371,enter,e952,sprint,,mobile
1566883280077,quit,e952,sprint,,mobile
1566883647382,enter,b3415,sprint,,mobile
1566883657196,respond,q4883,sprint,a,mobile
1566883657795,submit,b3415,sprint,,mobile
1566883663884,enter,e3415,sprint,,mobile
1566883670580,quit,e3415,sprint,,mobile
1566883670665,enter,b4963,sprint,,mobile
1566883690208,respond,q6431,sprint,c,mobile
1566883697385,submit,b4963,sprint,,mobile
1566883697450,enter,e4963,sprint,,mobile
1566883704447,quit,e4963,sprint,,mobile
1566883704516,enter,b4269,sprint,,mobile
1566883726934,respond,q5737,sprint,a,mobile
1566883730910,respond,q5737,sprint,c,mobile
1566883736707,submit,b4269,sprint,,mobile
1566883736778,enter,e4269,sprint,,mobile
1566883744092,quit,e4269,sprint,,mobile
1566883744160,enter,b6247,sprint,,mobile
1566883751779,respond,q8896,sprint,d,mobile
1566883755078,submit,b6247,sprint,,mobile
1566883755147,enter,e6247,sprint,,mobile
1566883761956,quit,e6247,sprint,,mobile
1566883762033,enter,b4720,sprint,,mobile
1566883801949,respond,q6188,sprint,c,mobile
1566883805434,submit,b4720,sprint,,mobile
1566883805513,enter,e4720,sprint,,mobile
1566883830361,quit,e4720,sprint,,mobile
1566883830437,enter,b3762,sprint,,mobile
1566883843709,respond,q5230,sprint,b,mobile
1566883848150,submit,b3762,sprint,,mobile
1566883848218,enter,e3762,sprint,,mobile
1566883855081,quit,e3762,sprint,,mobile
1566883855154,enter,b6033,sprint,,mobile
1566883881407,respond,q8682,sprint,d,mobile
1566883885933,submit,b6033,sprint,,mobile
1566883886000,enter,e6033,sprint,,mobile
1566883891303,quit,e6033,sprint,,mobile
1566883891376,enter,b11346,sprint,,mobile
1566883910805,respond,q17109,sprint,d,mobile
1566883914186,submit,b11346,sprint,,mobile
1566883914250,enter,e11346,sprint,,mobile
1566883923838,quit,e11346,sprint,,mobile
1566883923911,enter,b3029,sprint,,mobile
1566883958347,respond,q4497,sprint,d,mobile
1566883961592,submit,b3029,sprint,,mobile
1566883961659,enter,e3029,sprint,,mobile
1566883984856,quit,e3029,sprint,,mobile
1566883984926,enter,b3056,sprint,,mobile
1566884009597,respond,q4524,sprint,b,mobile
1566884011681,respond,q4524,sprint,d,mobile
1566884014206,submit,b3056,sprint,,mobile
1566884014269,enter,e3056,sprint,,mobile
1566884019558,quit,e3056,sprint,,mobile
1566954426930,enter,e3029,my_note,,mobile
1566954433791,quit,e3029,my_note,,mobile
1566954560442,enter,b1316,sprint,,mobile
1566954585136,respond,q1316,sprint,a,mobile
1566954589198,submit,b1316,sprint,,mobile
1566954589346,enter,e1316,sprint,,mobile
1566954607806,quit,e1316,sprint,,mobile
1566954607881,enter,b1331,sprint,,mobile
1566954628342,respond,q1331,sprint,b,mobile
1566954631872,submit,b1331,sprint,,mobile
1566954631938,enter,e1331,sprint,,mobile
1566954643922,quit,e1331,sprint,,mobile
1566954669138,enter,b835,sprint,,mobile
1566954687446,respond,q835,sprint,c,mobile
1566954691773,submit,b835,sprint,,mobile
1566954691847,enter,e835,sprint,,mobile
1566954718652,quit,e835,sprint,,mobile
1566954718726,enter,b732,sprint,,mobile
1566954738176,respond,q732,sprint,c,mobile
1566954741698,submit,b732,sprint,,mobile
1566954741766,enter,e732,sprint,,mobile
1566954776177,quit,e732,sprint,,mobile
1566954776253,enter,b1076,sprint,,mobile
1566954793551,respond,q1076,sprint,c,mobile
1566954796728,submit,b1076,sprint,,mobile
1566954796798,enter,e1076,sprint,,mobile
1566954816250,quit,e1076,sprint,,mobile
1566954816328,enter,b696,sprint,,mobile
1566954835771,respond,q696,sprint,c,mobile
1566954840116,submit,b696,sprint,,mobile
1566954840184,enter,e696,sprint,,mobile
1566954845231,quit,e696,sprint,,mobile
1566954845306,enter,b758,sprint,,mobile
1566954862656,respond,q758,sprint,c,mobile
1566954866078,submit,b758,sprint,,mobile
1566954866142,enter,e758,sprint,,mobile
1566954877693,quit,e758,sprint,,mobile
1566954877768,enter,b1101,sprint,,mobile
1566954895578,respond,q1101,sprint,b,mobile
1566954899033,submit,b1101,sprint,,mobile
1566954899103,enter,e1101,sprint,,mobile
1566954910870,quit,e1101,sprint,,mobile
1566954910947,enter,b856,sprint,,mobile
1566954926449,respond,q856,sprint,b,mobile
1566954930143,submit,b856,sprint,,mobile
1566954930224,enter,e856,sprint,,mobile
1566954939349,quit,e856,sprint,,mobile
1566954941516,enter,b1316,adaptive_offer,,mobile
1566954959246,respond,q1316,adaptive_offer,c,mobile
1566954962973,submit,b1316,adaptive_offer,,mobile
1566954963050,enter,e1316,adaptive_offer,,mobile
1566954978948,quit,e1316,adaptive_offer,,mobile
1566954979028,enter,b796,adaptive_offer,,mobile
1566954993480,respond,q796,adaptive_offer,a,mobile
1566954997530,submit,b796,adaptive_offer,,mobile
1566954997600,enter,e796,adaptive_offer,,mobile
1566955003938,quit,e796,adaptive_offer,,mobile
1566955004016,enter,b877,adaptive_offer,,mobile
1566955022344,respond,q877,adaptive_offer,c,mobile
1566955025708,submit,b877,adaptive_offer,,mobile
1566955025785,enter,e877,adaptive_offer,,mobile
1566955030807,quit,e877,adaptive_offer,,mobile
1566955030879,enter,b856,adaptive_offer,,mobile
1566955046742,respond,q856,adaptive_offer,a,mobile
1566955050007,submit,b856,adaptive_offer,,mobile
1566955050074,enter,e856,adaptive_offer,,mobile
1566955061161,quit,e856,adaptive_offer,,mobile
1566955063752,enter,e856,sprint,,mobile
1566955072165,quit,e856,sprint,,mobile
1566955072238,enter,b336,sprint,,mobile
1566955090861,respond,q336,sprint,a,mobile
1566955094867,submit,b336,sprint,,mobile
1566955094933,enter,e336,sprint,,mobile
1566955107341,quit,e336,sprint,,mobile
1566955122007,enter,l447,adaptive_offer,,mobile
1566955348378,quit,l447,adaptive_offer,,mobile
1566955379961,enter,b3847,sprint,,mobile
1566955390577,respond,q5315,sprint,a,mobile
1566955393964,submit,b3847,sprint,,mobile
1566955394027,enter,e3847,sprint,,mobile
1566955399827,quit,e3847,sprint,,mobile
1566955399902,enter,b11294,sprint,,mobile
1566955416475,respond,q17057,sprint,d,mobile
1566955420837,respond,q17057,sprint,b,mobile
1566955424151,submit,b11294,sprint,,mobile
1566955424217,enter,e11294,sprint,,mobile
1566955430757,quit,e11294,sprint,,mobile
1566955430832,enter,b2284,sprint,,mobile
1566955440302,respond,q3752,sprint,a,mobile
1566955444203,submit,b2284,sprint,,mobile
1566955444269,enter,e2284,sprint,,mobile
1566955450600,quit,e2284,sprint,,mobile
1566955450677,enter,b2334,sprint,,mobile
1566955469984,respond,q3802,sprint,d,mobile
1566955473123,submit,b2334,sprint,,mobile
1566955473193,enter,e2334,sprint,,mobile
1566955478903,quit,e2334,sprint,,mobile
1566955478978,enter,b3073,sprint,,mobile
1566955495156,respond,q4541,sprint,b,mobile
1566955498930,submit,b3073,sprint,,mobile
1566955498998,enter,e3073,sprint,,mobile
1566955504746,quit,e3073,sprint,,mobile
1566955504824,enter,b5675,sprint,,mobile
1566955519920,respond,q8204,sprint,b,mobile
1566955523928,submit,b5675,sprint,,mobile
1566955523988,enter,e5675,sprint,,mobile
1566955530338,quit,e5675,sprint,,mobile
1566955530408,enter,b3828,sprint,,mobile
1566955545838,respond,q5296,sprint,a,mobile
1566955549359,submit,b3828,sprint,,mobile
1566955549433,enter,e3828,sprint,,mobile
1566955587636,quit,e3828,sprint,,mobile
1566955587707,enter,b2457,sprint,,mobile
1566955600569,respond,q3925,sprint,a,mobile
1566955604698,submit,b2457,sprint,,mobile
1566955604764,enter,e2457,sprint,,mobile
1566955610898,quit,e2457,sprint,,mobile
1566955610966,enter,b4543,sprint,,mobile
1566955630564,respond,q6011,sprint,a,mobile
1566955634563,submit,b4543,sprint,,mobile
1566955634629,enter,e4543,sprint,,mobile
1566955640729,quit,e4543,sprint,,mobile
1566955640801,enter,b11280,sprint,,mobile
1566955647578,respond,q17043,sprint,b,mobile
1566955658229,submit,b11280,sprint,,mobile
1566955658291,enter,e11280,sprint,,mobile
1566955662465,quit,e11280,sprint,,mobile
1567117558496,enter,b5608,sprint,,mobile
1567117580457,respond,q8137,sprint,a,mobile
1567117584235,submit,b5608,sprint,,mobile
1567117584367,enter,e5608,sprint,,mobile
1567117589966,quit,e5608,sprint,,mobile
1567117590081,enter,b10,sprint,,mobile
1567117613958,respond,q10,sprint,d,mobile
1567117617513,submit,b10,sprint,,mobile
1567117617634,enter,e10,sprint,,mobile
1567117643727,quit,e10,sprint,,mobile
1567117643853,enter,b59,sprint,,mobile
1567117668688,respond,q59,sprint,c,mobile
1567117673246,submit,b59,sprint,,mobile
1567117673363,enter,e59,sprint,,mobile
1567117678835,quit,e59,sprint,,mobile
1567117745090,enter,b10,adaptive_offer,,mobile
1567117765367,respond,q10,adaptive_offer,c,mobile
1567117768998,submit,b10,adaptive_offer,,mobile
1567117769104,enter,e10,adaptive_offer,,mobile
1567117784041,quit,e10,adaptive_offer,,mobile
1567117784141,enter,b59,adaptive_offer,,mobile
1567117808185,respond,q59,adaptive_offer,d,mobile
1567117815891,submit,b59,adaptive_offer,,mobile
1567117815991,enter,e59,adaptive_offer,,mobile
1567117826234,quit,e59,adaptive_offer,,mobile
1567117828443,enter,e59,sprint,,mobile
1567117834453,quit,e59,sprint,,mobile
1567117834548,enter,b8023,sprint,,mobile
1567117857875,respond,q10970,sprint,b,mobile
1567117861658,submit,b8023,sprint,,mobile
1567117861769,enter,e8023,sprint,,mobile
1567117872297,quit,e8023,sprint,,mobile
1567117872396,enter,b3,sprint,,mobile
1567117896050,respond,q3,sprint,d,mobile
1567117906809,submit,b3,sprint,,mobile
1567117906924,enter,e3,sprint,,mobile
1567117920894,quit,e3,sprint,,mobile
1567117921001,enter,b5579,sprint,,mobile
1567117941213,respond,q8108,sprint,d,mobile
1567117945235,submit,b5579,sprint,,mobile
1567117945338,enter,e5579,sprint,,mobile
1567117951956,quit,e5579,sprint,,mobile
1567117952058,enter,b5573,sprint,,mobile
1567117969871,respond,q8102,sprint,c,mobile
1567117976929,submit,b5573,sprint,,mobile
1567117977043,enter,e5573,sprint,,mobile
1567118010783,quit,e5573,sprint,,mobile
1567118010897,enter,b8087,sprint,,mobile
1567118034627,respond,q11034,sprint,d,mobile
1567118038834,submit,b8087,sprint,,mobile
1567118038936,enter,e8087,sprint,,mobile
1567118044589,quit,e8087,sprint,,mobile
1567118044688,enter,b5567,sprint,,mobile
1567118069393,respond,q8096,sprint,a,mobile
1567118074672,submit,b5567,sprint,,mobile
1567118074764,enter,e5567,sprint,,mobile
1567118081128,quit,e5567,sprint,,mobile
1567118099079,enter,b5567,adaptive_offer,,mobile
1567118121146,respond,q8096,adaptive_offer,d,mobile
1567118124652,submit,b5567,adaptive_offer,,mobile
1567118124745,enter,e5567,adaptive_offer,,mobile
1567118128819,quit,e5567,adaptive_offer,,mobile
1567118130624,enter,e5567,sprint,,mobile
1567118135643,quit,e5567,sprint,,mobile
1567118135736,enter,b5602,sprint,,mobile
1567118161051,respond,q8131,sprint,d,mobile
1567118164435,submit,b5602,sprint,,mobile
1567118164532,enter,e5602,sprint,,mobile
1567118182379,quit,e5602,sprint,,mobile
1567118182482,enter,b5611,sprint,,mobile
1567118194229,respond,q8140,sprint,b,mobile
1567118197074,respond,q8140,sprint,c,mobile
1567118200851,respond,q8140,sprint,d,mobile
1567118205921,respond,q8140,sprint,b,mobile
1567118209557,submit,b5611,sprint,,mobile
