timestamp,action_type,item_id,source,user_answer,platform
1567024500887,enter,b1292,sprint,,mobile
1567024521679,respond,q1292,sprint,c,mobile
1567024525369,submit,b1292,sprint,,mobile
1567024525460,enter,e1292,sprint,,mobile
1567024545234,quit,e1292,sprint,,mobile
1567024545302,enter,b968,sprint,,mobile
1567024562993,respond,q968,sprint,a,mobile
1567024566737,submit,b968,sprint,,mobile
1567024566799,enter,e968,sprint,,mobile
1567024573993,quit,e968,sprint,,mobile
1567024574068,enter,b952,sprint,,mobile
1567024583328,respond,q952,sprint,a,mobile
1567024586794,submit,b952,sprint,,mobile
1567024586858,enter,e952,sprint,,mobile
1567024713036,quit,e952,sprint,,mobile
1567024876832,enter,b8316,sprint,,mobile
1567024895927,respond,q11263,sprint,b,mobile
1567024899027,submit,b8316,sprint,,mobile
1567024899094,enter,e8316,sprint,,mobile
1567024924922,quit,e8316,sprint,,mobile
1567024924990,enter,b1316,sprint,,mobile
1567024951152,respond,q1316,sprint,b,mobile
1567024954725,submit,b1316,sprint,,mobile
1567024954792,enter,e1316,sprint,,mobile
1567025013382,quit,e1316,sprint,,mobile
1567025013463,enter,b1193,sprint,,mobile
1567025038051,respond,q1193,sprint,c,mobile
1567025041657,submit,b1193,sprint,,mobile
1567025041721,enter,e1193,sprint,,mobile
1567025058466,quit,e1193,sprint,,mobile
1567025083796,enter,e1193,sprint,,mobile
1567025084493,quit,e1193,sprint,,mobile
1567025087501,enter,e1193,sprint,,mobile
1567025173864,quit,e1193,sprint,,mobile
1567025189808,enter,e1316,my_note,,mobile
1567025200647,quit,e1316,my_note,,mobile
1567025221128,enter,e1193,my_note,,mobile
1567025223857,quit,e1193,my_note,,mobile
1567025244721,enter,e952,my_note,,mobile
1567025250014,quit,e952,my_note,,mobile
1567025252701,enter,e952,my_note,,mobile
1567025255530,quit,e952,my_note,,mobile
1567025520242,enter,e952,my_note,,mobile
1567025534502,quit,e952,my_note,,mobile
1567025615170,enter,e1193,sprint,,mobile
1567025619191,quit,e1193,sprint,,mobile
1567025619242,enter,b588,sprint,,mobile
1567025642783,respond,q588,sprint,c,mobile
1567025645987,submit,b588,sprint,,mobile
1567025646054,enter,e588,sprint,,mobile
1567025696910,quit,e588,sprint,,mobile
1567025701954,enter,e588,my_note,,mobile
1567025703520,quit,e588,my_note,,mobile
1567025712945,enter,e588,my_note,,mobile
1567025721383,quit,e588,my_note,,mobile
1567025724646,enter,e4651,my_note,,mobile
1567025729980,quit,e4651,my_note,,mobile
1567025741368,enter,e588,my_note,,mobile
1567025753491,quit,e588,my_note,,mobile
1567025763633,enter,b588,review_quiz,,mobile
1567025766017,respond,q588,review_quiz,b,mobile
1567025768933,submit,b588,review_quiz,,mobile
1567025768993,enter,e588,review_quiz,,mobile
1567025781229,quit,e588,review_quiz,,mobile
1567025802251,enter,e588,sprint,,mobile
1567025809816,quit,e588,sprint,,mobile
1567025809884,enter,b295,sprint,,mobile
1567025825555,respond,q295,sprint,c,mobile
1567025828422,submit,b295,sprint,,mobile
1567025828485,enter,e295,sprint,,mobile
1567025833521,quit,e295,sprint,,mobile
1567025892822,enter,e295,sprint,,mobile
1567025897341,quit,e295,sprint,,mobile
1567025897402,enter,b483,sprint,,mobile
1567025917736,respond,q483,sprint,c,mobile
1567025921215,submit,b483,sprint,,mobile
1567025921268,enter,e483,sprint,,mobile
1567025936390,quit,e483,sprint,,mobile
1567025936452,enter,b626,sprint,,mobile
1567025952913,respond,q626,sprint,a,mobile
1567025955962,submit,b626,sprint,,mobile
1567025956013,enter,e626,sprint,,mobile
1567025962268,quit,e626,sprint,,mobile
1567026149132,enter,b424,sprint,,mobile
1567026158400,submit,b424,sprint,,mobile
1567149583834,enter,b7402,tutor,,mobile
1567149608306,respond,q10051,tutor,b,mobile
1567149612981,submit,b7402,tutor,,mobile
1567149613018,enter,e7402,tutor,,mobile
1567149646626,quit,e7402,tutor,,mobile
1567149732576,enter,b7923,tutor,,mobile
1567149885626,respond,q10649,tutor,c,mobile
1567149891487,submit,b7923,tutor,,mobile
1567149891518,enter,e7923,tutor,,mobile
1567149905185,quit,e7923,tutor,,mobile
1567150350499,enter,b1576,tutor,,mobile
1567150413612,respond,q1926,tutor,c,mobile
1567150418332,submit,b1576,tutor,,mobile
1567150418393,enter,e1576,tutor,,mobile
1567150425672,quit,e1576,tutor,,mobile
1567150443824,enter,b1586,tutor,,mobile
1567150501984,respond,q1956,tutor,d,mobile
1567150506783,submit,b1586,tutor,,mobile
1567150506859,enter,e1586,tutor,,mobile
1567150576203,quit,e1586,tutor,,mobile
1567150682480,enter,b1586,tutor,,mobile
1567150741270,submit,b1586,tutor,,mobile
1567150753167,enter,b1586,tutor,,mobile
1567150760453,submit,b1586,tutor,,mobile
1567150760512,enter,b7396,tutor,,mobile
1567150807747,respond,q10045,tutor,b,mobile
1567150813223,submit,b7396,tutor,,mobile
1567150813258,enter,e7396,tutor,,mobile
1567150897419,quit,e7396,tutor,,mobile
1567489794201,enter,e7396,tutor,,mobile
1567489794759,quit,e7396,tutor,,mobile
1567489797376,enter,e7396,tutor,,mobile
1567489800323,quit,e7396,tutor,,mobile
1567489833304,enter,b3091,sprint,,mobile
1567489840786,respond,q4559,sprint,b,mobile
1567489844954,submit,b3091,sprint,,mobile
1567489845021,enter,e3091,sprint,,mobile
1567489851853,quit,e3091,sprint,,mobile
1567489851909,enter,b2692,sprint,,mobile
1567489874463,respond,q4160,sprint,d,mobile
1567489883263,respond,q4160,sprint,d,mobile
1567489890878,submit,b2692,sprint,,mobile
1567489890937,enter,e2692,sprint,,mobile
1567489907345,quit,e2692,sprint,,mobile
1567490033848,enter,b2610,sprint,,mobile
1567490089020,respond,q4078,sprint,c,mobile
1567490091925,submit,b2610,sprint,,mobile
1567490091957,enter,e2610,sprint,,mobile
1567490112450,quit,e2610,sprint,,mobile
1567490263010,enter,b11624,sprint,,mobile
1567490269974,respond,q17387,sprint,c,mobile
1567490273190,submit,b11624,sprint,,mobile
1567490273251,enter,e11624,sprint,,mobile
1567490280588,quit,e11624,sprint,,mobile
1567490280641,enter,b4539,sprint,,mobile
1567490288850,respond,q6007,sprint,c,mobile
1567490292102,submit,b4539,sprint,,mobile
1567490292126,enter,e4539,sprint,,mobile
1567490299006,quit,e4539,sprint,,mobile
1567640077624,enter,e7396,tutor,,mobile
1567640089529,quit,e7396,tutor,,mobile
1567640112608,enter,b1536,tutor,,mobile
1567640171811,respond,q1806,tutor,c,mobile
1567640182859,submit,b1536,tutor,,mobile
1567640182939,enter,e1536,tutor,,mobile
1567640386192,quit,e1536,tutor,,mobile
1567640386225,enter,b1478,tutor,,mobile
1567640459213,respond,q1632,tutor,d,mobile
1567640465842,submit,b1478,tutor,,mobile
1567640465914,enter,e1478,tutor,,mobile
1567640582071,quit,e1478,tutor,,mobile
1567640582139,enter,b7921,tutor,,mobile
1567640703202,respond,q10641,tutor,b,mobile
1567640725275,respond,q10641,tutor,a,mobile
1567640730518,submit,b7921,tutor,,mobile
1567640730561,enter,e7921,tutor,,mobile
1567640771875,quit,e7921,tutor,,mobile
1567640771960,enter,b1088,tutor,,mobile
1567640803140,submit,b1088,tutor,,mobile
1567640822988,enter,e1088,tutor,,mobile
1567640847226,quit,e1088,tutor,,mobile
1568768171553,enter,e4539,sprint,,mobile
1568768179827,quit,e4539,sprint,,mobile
1568768342833,enter,b4870,sprint,,mobile
1568768389430,respond,q6338,sprint,b,mobile
1568768393431,submit,b4870,sprint,,mobile
1568768393493,enter,e4870,sprint,,mobile
1568768430746,quit,e4870,sprint,,mobile
1568769769225,enter,b5152,sprint,,mobile
1568769781017,respond,q6746,sprint,d,mobile
1568769785920,submit,b5152,sprint,,mobile
1568769785984,enter,e5152,sprint,,mobile
1568769862268,quit,e5152,sprint,,mobile
