timestamp,action_type,item_id,source,user_answer,platform
1566801032120,quit,e3871,sprint,,mobile
1566801032187,enter,b3603,sprint,,mobile
1566801049823,respond,q5071,sprint,b,mobile
1566801057713,submit,b3603,sprint,,mobile
1566801057790,enter,e3603,sprint,,mobile
1566801082256,quit,e3603,sprint,,mobile
1566802648207,enter,e3603,sprint,,mobile
1566802661371,quit,e3603,sprint,,mobile
1566802661480,enter,b4799,sprint,,mobile
1566802673291,respond,q6267,sprint,d,mobile
1566802685488,submit,b4799,sprint,,mobile
1566802685573,enter,e4799,sprint,,mobile
1566802713951,quit,e4799,sprint,,mobile
1566802714031,enter,b6272,sprint,,mobile
1566802722048,respond,q8921,sprint,c,mobile
1566802729201,submit,b6272,sprint,,mobile
1566802729301,enter,e6272,sprint,,mobile
1566802739123,quit,e6272,sprint,,mobile
1566802739201,enter,b4178,sprint,,mobile
1566802754202,respond,q5646,sprint,d,mobile
1566802768228,submit,b4178,sprint,,mobile
1566802768297,enter,e4178,sprint,,mobile
1566802791410,quit,e4178,sprint,,mobile
1566802791490,enter,b4556,sprint,,mobile
1566802804801,respond,q6024,sprint,b,mobile
1566802811812,submit,b4556,sprint,,mobile
1566802811902,enter,e4556,sprint,,mobile
1566802841505,quit,e4556,sprint,,mobile
1566802841578,enter,b2224,sprint,,mobile
1566802854785,respond,q3692,sprint,c,mobile
1566802860231,submit,b2224,sprint,,mobile
1566802860307,enter,e2224,sprint,,mobile
1566802878340,quit,e2224,sprint,,mobile
1566802878411,enter,b7320,sprint,,mobile
1566802892263,respond,q9969,sprint,c,mobile
1566802900799,submit,b7320,sprint,,mobile
1566802900867,enter,e7320,sprint,,mobile
1566802928309,quit,e7320,sprint,,mobile
1566802928387,enter,b2467,sprint,,mobile
1566802937798,respond,q3935,sprint,b,mobile
1566802944424,submit,b2467,sprint,,mobile
1566802944507,enter,e2467,sprint,,mobile
1566802994055,quit,e2467,sprint,,mobile
1566802994110,enter,b3879,sprint,,mobile
1566803014984,respond,q5347,sprint,d,mobile
1566803030366,respond,q5347,sprint,c,mobile
1566803036580,submit,b3879,sprint,,mobile
1566803036646,enter,e3879,sprint,,mobile
1566803059278,quit,e3879,sprint,,mobile
1566803059352,enter,b4316,sprint,,mobile
1566803066640,respond,q5784,sprint,d,mobile
1566803073960,submit,b4316,sprint,,mobile
1566803074043,enter,e4316,sprint,,mobile
1566803087333,quit,e4316,sprint,,mobile
1566803087404,enter,b6442,sprint,,mobile
1566803097391,respond,q9091,sprint,a,mobile
1566803106718,submit,b6442,sprint,,mobile
1566803106799,enter,e6442,sprint,,mobile
1566803162294,quit,e6442,sprint,,mobile
1566803162360,enter,b4149,sprint,,mobile
1566803189281,respond,q5617,sprint,d,mobile
1566803203268,submit,b4149,sprint,,mobile
1566803203416,enter,e4149,sprint,,mobile
1566803244025,quit,e4149,sprint,,mobile
1566803244090,enter,b2229,sprint,,mobile
1566803259468,respond,q3697,sprint,d,mobile
1566803265843,submit,b2229,sprint,,mobile
1566803265913,enter,e2229,sprint,,mobile
1566803278339,quit,e2229,sprint,,mobile
1566803278423,enter,b3592,sprint,,mobile
1566803297482,respond,q5060,sprint,c,mobile
1566803306274,submit,b3592,sprint,,mobile
1566803306348,enter,e3592,sprint,,mobile
1566803333983,quit,e3592,sprint,,mobile
1566803334083,enter,b6189,sprint,,mobile
1566803342746,respond,q8838,sprint,c,mobile
1566803352187,submit,b6189,sprint,,mobile
1566803352260,enter,e6189,sprint,,mobile
1566803449846,quit,e6189,sprint,,mobile
1566803449903,enter,b4787,sprint,,mobile
1566803468924,respond,q6255,sprint,c,mobile
1566803490177,submit,b4787,sprint,,mobile
1566803490243,enter,e4787,sprint,,mobile
1566803537571,quit,e4787,sprint,,mobile
1566803537642,enter,b4213,sprint,,mobile
1566803556903,respond,q5681,sprint,d,mobile
1566803566154,submit,b4213,sprint,,mobile
1566803566225,enter,e4213,sprint,,mobile
1566803677158,quit,e4213,sprint,,mobile
1566803677224,enter,b4170,sprint,,mobile
1566803701062,respond,q5638,sprint,b,mobile
1566803709137,respond,q5638,sprint,c,mobile
1566803717197,submit,b4170,sprint,,mobile
1566803717268,enter,e4170,sprint,,mobile
1566803812124,quit,e4170,sprint,,mobile
1566803812202,enter,b6682,sprint,,mobile
1566803833337,respond,q9331,sprint,d,mobile
1566803843152,submit,b6682,sprint,,mobile
1566803843216,enter,e6682,sprint,,mobile
1566803861536,quit,e6682,sprint,,mobile
1566803861598,enter,b4688,sprint,,mobile
1566803874529,respond,q6156,sprint,b,mobile
1566803887184,submit,b4688,sprint,,mobile
1566803887247,enter,e4688,sprint,,mobile
1566803926090,quit,e4688,sprint,,mobile
1566803926158,enter,b3029,sprint,,mobile
1566803950176,respond,q4497,sprint,d,mobile
1566803957116,submit,b3029,sprint,,mobile
1566803957184,enter,e3029,sprint,,mobile
1566803999145,quit,e3029,sprint,,mobile
1566806419067,enter,b3008,review_quiz,,mobile
1566806426274,respond,q4476,review_quiz,c,mobile
1566806433760,submit,b3008,review_quiz,,mobile
1566806433841,enter,e3008,review_quiz,,mobile
1566806442958,quit,e3008,review_quiz,,mobile
1566806443050,enter,b825,review_quiz,,mobile
1566806457928,respond,q825,review_quiz,b,mobile
1566806467945,submit,b825,review_quiz,,mobile
1566806468034,enter,e825,review_quiz,,mobile
1566806475150,quit,e825,review_quiz,,mobile
1566806475226,enter,b7320,review_quiz,,mobile
1566806480683,respond,q9969,review_quiz,c,mobile
1566806489852,submit,b7320,review_quiz,,mobile
1566806489914,enter,e7320,review_quiz,,mobile
1566806496896,quit,e7320,review_quiz,,mobile
1566806496964,enter,b2467,review_quiz,,mobile
1566806503476,respond,q3935,review_quiz,a,mobile
1566806510492,submit,b2467,review_quiz,,mobile
1566806510563,enter,e2467,review_quiz,,mobile
1566806520865,quit,e2467,review_quiz,,mobile
1566806520936,enter,b6189,review_quiz,,mobile
1566806525719,respond,q8838,review_quiz,c,mobile
1566806532847,submit,b6189,review_quiz,,mobile
1566806532934,enter,e6189,review_quiz,,mobile
1566806539837,quit,e6189,review_quiz,,mobile
1566806539925,enter,b2229,review_quiz,,mobile
1566806547733,respond,q3697,review_quiz,d,mobile
1566806553833,submit,b2229,review_quiz,,mobile
1566806553896,enter,e2229,review_quiz,,mobile
1566806573906,quit,e2229,review_quiz,,mobile
1566806573972,enter,b5076,review_quiz,,mobile
1566806608808,respond,q6544,review_quiz,a,mobile
1566806614794,submit,b5076,review_quiz,,mobile
1566806614869,enter,e5076,review_quiz,,mobile
1566806632889,quit,e5076,review_quiz,,mobile
1566806632965,enter,b4213,review_quiz,,mobile
1566806638298,respond,q5681,review_quiz,d,mobile
1566806647679,submit,b4213,review_quiz,,mobile
1566806647761,enter,e4213,review_quiz,,mobile
1566806655576,quit,e4213,review_quiz,,mobile
1566806655651,enter,b3114,review_quiz,,mobile
1566806661160,respond,q4582,review_quiz,b,mobile
1566806666780,submit,b3114,review_quiz,,mobile
1566806666851,enter,e3114,review_quiz,,mobile
1566806671461,quit,e3114,review_quiz,,mobile
1566806671544,enter,b4316,review_quiz,,mobile
1566806677113,respond,q5784,review_quiz,d,mobile
1566806683407,submit,b4316,review_quiz,,mobile
1566806683475,enter,e4316,review_quiz,,mobile
1566806720957,quit,e4316,review_quiz,,mobile
1566806721047,enter,b336,review_quiz,,mobile
1566806739604,respond,q336,review_quiz,b,mobile
1566806745767,submit,b336,review_quiz,,mobile
1566806745863,enter,e336,review_quiz,,mobile
1566806767852,quit,e336,review_quiz,,mobile
1566806767924,enter,b6803,review_quiz,,mobile
1566806772920,respond,q9452,review_quiz,d,mobile
1566806783235,submit,b6803,review_quiz,,mobile
1566806783304,enter,e6803,review_quiz,,mobile
1566806792845,quit,e6803,review_quiz,,mobile
1566806792924,enter,b1048,review_quiz,,mobile
1566806806089,respond,q1048,review_quiz,b,mobile
1566806819092,submit,b1048,review_quiz,,mobile
1566806819161,enter,e1048,review_quiz,,mobile
1566806864091,quit,e1048,review_quiz,,mobile
1566806864164,enter,b4149,review_quiz,,mobile
1566806871981,respond,q5617,review_quiz,d,mobile
1566806882743,submit,b4149,review_quiz,,mobile
1566806882814,enter,e4149,review_quiz,,mobile
1566806896771,quit,e4149,review_quiz,,mobile
1566806896837,enter,b4863,review_quiz,,mobile
1566806915236,respond,q6331,review_quiz,d,mobile
1566806917021,respond,q6331,review_quiz,b,mobile
1566806925054,submit,b4863,review_quiz,,mobile
1566806925099,enter,e4863,review_quiz,,mobile
1566806944821,quit,e4863,review_quiz,,mobile
1566806944903,enter,b5220,review_quiz,,mobile
1566807025170,respond,q6976,review_quiz,a,mobile
1566807033916,submit,b5220,review_quiz,,mobile
1566807033972,enter,e5220,review_quiz,,mobile
1566807130534,quit,e5220,review_quiz,,mobile
1566807130609,enter,b4787,review_quiz,,mobile
1566807134184,respond,q6255,review_quiz,c,mobile
1566807139763,submit,b4787,review_quiz,,mobile
1566807139831,enter,e4787,review_quiz,,mobile
1566807150533,quit,e4787,review_quiz,,mobile
1566807150608,enter,b3524,review_quiz,,mobile
1566807169414,respond,q4992,review_quiz,b,mobile
1566807176735,submit,b3524,review_quiz,,mobile
1566807176796,enter,e3524,review_quiz,,mobile
1566807241878,quit,e3524,review_quiz,,mobile
1566807241948,enter,b4581,review_quiz,,mobile
1566807259120,respond,q6049,review_quiz,c,mobile
1566807284657,submit,b4581,review_quiz,,mobile
1566807284709,enter,e4581,review_quiz,,mobile
1566807309649,quit,e4581,review_quiz,,mobile
1566807309730,enter,b1261,review_quiz,,mobile
1566807327949,respond,q1261,review_quiz,b,mobile
1566807335483,submit,b1261,review_quiz,,mobile
1566807335558,enter,e1261,review_quiz,,mobile
1566807403652,quit,e1261,review_quiz,,mobile
1566807403715,enter,b1297,review_quiz,,mobile
1566807417932,respond,q1297,review_quiz,b,mobile
1566807426693,submit,b1297,review_quiz,,mobile
1566807426761,enter,e1297,review_quiz,,mobile
1566807487613,quit,e1297,review_quiz,,mobile
1566807487691,enter,b4735,review_quiz,,mobile
1566807493816,respond,q6203,review_quiz,b,mobile
1566807500620,submit,b4735,review_quiz,,mobile
1566807500683,enter,e4735,review_quiz,,mobile
1566807570562,quit,e4735,review_quiz,,mobile
1566807570636,enter,b4556,review_quiz,,mobile
1566807578063,respond,q6024,review_quiz,a,mobile
1566807586641,submit,b4556,review_quiz,,mobile
1566807586728,enter,e4556,review_quiz,,mobile
1566807670565,quit,e4556,review_quiz,,mobile
1566807670629,enter,b2443,review_quiz,,mobile
1566807677954,respond,q3911,review_quiz,d,mobile
1566807684634,submit,b2443,review_quiz,,mobile
1566807684697,enter,e2443,review_quiz,,mobile
1566807693536,quit,e2443,review_quiz,,mobile
1566807693600,enter,b3790,review_quiz,,mobile
1566807710863,respond,q5258,review_quiz,c,mobile
1566807718633,submit,b3790,review_quiz,,mobile
1566807718691,enter,e3790,review_quiz,,mobile
1566807743650,quit,e3790,review_quiz,,mobile
1566807743714,enter,b5209,review_quiz,,mobile
1566807836043,respond,q6932,review_quiz,a,mobile
1566807846555,submit,b5209,review_quiz,,mobile
1566807846627,enter,e5209,review_quiz,,mobile
1566807910581,quit,e5209,review_quiz,,mobile
1566807910650,enter,b2654,review_quiz,,mobile
1566807943453,respond,q4122,review_quiz,d,mobile
1566807950533,submit,b2654,review_quiz,,mobile
1566807950590,enter,e2654,review_quiz,,mobile
1566807989290,quit,e2654,review_quiz,,mobile
1566807989360,enter,b3948,review_quiz,,mobile
1566808007583,respond,q5416,review_quiz,d,mobile
1566808034101,submit,b3948,review_quiz,,mobile
1566808034167,enter,e3948,review_quiz,,mobile
1566808093542,quit,e3948,review_quiz,,mobile
1566808093605,enter,b5575,review_quiz,,mobile
1566808109814,respond,q8104,review_quiz,c,mobile
1566808120447,submit,b5575,review_quiz,,mobile
1566808120509,enter,e5575,review_quiz,,mobile
1566808202467,quit,e5575,review_quiz,,mobile
1566808202545,enter,b3869,review_quiz,,mobile
1566808210825,respond,q5337,review_quiz,b,mobile
1566808223460,submit,b3869,review_quiz,,mobile
1566808223533,enter,e3869,review_quiz,,mobile
1566808242401,quit,e3869,review_quiz,,mobile
1566808242470,enter,b4170,review_quiz,,mobile
1566808257451,respond,q5638,review_quiz,d,mobile
1566808265443,submit,b4170,review_quiz,,mobile
1566808265503,enter,e4170,review_quiz,,mobile
1566808304111,quit,e4170,review_quiz,,mobile
1566808304179,enter,b5034,review_quiz,,mobile
1566808323387,respond,q6502,review_quiz,d,mobile
1566808333433,submit,b5034,review_quiz,,mobile
1566808333489,enter,e5034,review_quiz,,mobile
1566808353401,quit,e5034,review_quiz,,mobile
1566808353461,enter,b6682,review_quiz,,mobile
1566808362353,respond,q9331,review_quiz,a,mobile
1566808374424,submit,b6682,review_quiz,,mobile
1566808374486,enter,e6682,review_quiz,,mobile
1566808420628,quit,e6682,review_quiz,,mobile
1566808420696,enter,b6272,review_quiz,,mobile
1566808428089,respond,q8921,review_quiz,c,mobile
1566808436447,submit,b6272,review_quiz,,mobile
1566808436524,enter,e6272,review_quiz,,mobile
1566808462269,quit,e6272,review_quiz,,mobile
1566808462330,enter,b764,review_quiz,,mobile
1566808474125,respond,q764,review_quiz,b,mobile
1566808480477,submit,b764,review_quiz,,mobile
1566808480534,enter,e764,review_quiz,,mobile
1566808517342,quit,e764,review_quiz,,mobile
1566808517403,enter,b2692,review_quiz,,mobile
1566808524588,respond,q4160,review_quiz,d,mobile
1566808533517,submit,b2692,review_quiz,,mobile
1566808533574,enter,e2692,review_quiz,,mobile
1566808562422,quit,e2692,review_quiz,,mobile
1566808562479,enter,b7921,review_quiz,,mobile
1566808720551,respond,q10641,review_quiz,d,mobile
1566808730658,submit,b7921,review_quiz,,mobile
1566808730708,enter,e7921,review_quiz,,mobile
1566808891587,quit,e7921,review_quiz,,mobile
1566808891660,enter,b4799,review_quiz,,mobile
1566808898303,respond,q6267,review_quiz,a,mobile
1566808905337,submit,b4799,review_quiz,,mobile
1566808905399,enter,e4799,review_quiz,,mobile
1566808923456,quit,e4799,review_quiz,,mobile
1566808923507,enter,b5205,review_quiz,,mobile
1566809015761,respond,q6916,review_quiz,d,mobile
1566809024128,submit,b5205,review_quiz,,mobile
1566809024174,enter,e5205,review_quiz,,mobile
1566809076237,quit,e5205,review_quiz,,mobile
1566809076305,enter,b3840,review_quiz,,mobile
1566809103531,respond,q5308,review_quiz,d,mobile
1566809110669,submit,b3840,review_quiz,,mobile
1566809110730,enter,e3840,review_quiz,,mobile
1566809141265,quit,e3840,review_quiz,,mobile
1566809141328,enter,b4278,review_quiz,,mobile
1566809155127,respond,q5746,review_quiz,d,mobile
1566809159111,submit,b4278,review_quiz,,mobile
1566809159172,enter,e4278,review_quiz,,mobile
1566809209628,quit,e4278,review_quiz,,mobile
1566809209708,enter,b854,review_quiz,,mobile
1566809223517,respond,q854,review_quiz,b,mobile
1566809234259,submit,b854,review_quiz,,mobile
1566809234324,enter,e854,review_quiz,,mobile
1566809382136,quit,e854,review_quiz,,mobile
1566809382207,enter,b2823,review_quiz,,mobile
1566809390312,respond,q4291,review_quiz,b,mobile
1566809397702,submit,b2823,review_quiz,,mobile
1566809397764,enter,e2823,review_quiz,,mobile
1566809430689,quit,e2823,review_quiz,,mobile
1566809430762,enter,b4688,review_quiz,,mobile
1566809440863,respond,q6156,review_quiz,b,mobile
1566809448156,submit,b4688,review_quiz,,mobile
1566809448218,enter,e4688,review_quiz,,mobile
1566809519116,quit,e4688,review_quiz,,mobile
1566809519188,enter,b2840,review_quiz,,mobile
1566809534969,respond,q4308,review_quiz,c,mobile
1566809547187,submit,b2840,review_quiz,,mobile
1566809547257,enter,e2840,review_quiz,,mobile
1566809598180,quit,e2840,review_quiz,,mobile
1566809598248,enter,b3762,review_quiz,,mobile
1566809606483,respond,q5230,review_quiz,b,mobile
1566809610709,submit,b3762,review_quiz,,mobile
1566809610776,enter,e3762,review_quiz,,mobile
1566809626657,quit,e3762,review_quiz,,mobile
1566809626727,enter,b7046,review_quiz,,mobile
1566809633178,respond,q9695,review_quiz,a,mobile
1566809643525,submit,b7046,review_quiz,,mobile
1566809643586,enter,e7046,review_quiz,,mobile
1566809659243,quit,e7046,review_quiz,,mobile
1566809659300,enter,b3879,review_quiz,,mobile
1566809668399,respond,q5347,review_quiz,c,mobile
1566809680098,submit,b3879,review_quiz,,mobile
1566809680164,enter,e3879,review_quiz,,mobile
1566809710707,quit,e3879,review_quiz,,mobile
1566809710769,enter,b3647,review_quiz,,mobile
1566809736817,respond,q5115,review_quiz,a,mobile
1566809747089,submit,b3647,review_quiz,,mobile
1566809747159,enter,e3647,review_quiz,,mobile
1566809825195,quit,e3647,review_quiz,,mobile
1566809825277,enter,b3376,review_quiz,,mobile
1566809842099,respond,q4844,review_quiz,b,mobile
1566809847106,submit,b3376,review_quiz,,mobile
1566809847164,enter,e3376,review_quiz,,mobile
1566809868100,quit,e3376,review_quiz,,mobile
1566809868178,enter,b3029,review_quiz,,mobile
1566809877444,respond,q4497,review_quiz,a,mobile
1566809882032,submit,b3029,review_quiz,,mobile
1566809882089,enter,e3029,review_quiz,,mobile
1566809905072,quit,e3029,review_quiz,,mobile
1566809905134,enter,b1316,review_quiz,,mobile
1566809923690,respond,q1316,review_quiz,c,mobile
1566809930733,submit,b1316,review_quiz,,mobile
1566809930804,enter,e1316,review_quiz,,mobile
1566810028955,quit,e1316,review_quiz,,mobile
1566810052948,enter,e1101,review_quiz,,mobile
1566810137011,quit,e1101,review_quiz,,mobile
1566810137084,enter,b1218,review_quiz,,mobile
1566810148539,respond,q1218,review_quiz,a,mobile
1566810163014,submit,b1218,review_quiz,,mobile
1566810163080,enter,e1218,review_quiz,,mobile
1566810189045,quit,e1218,review_quiz,,mobile
1566810189109,enter,b4178,review_quiz,,mobile
1566810197549,respond,q5646,review_quiz,c,mobile
1566810205811,submit,b4178,review_quiz,,mobile
1566810205875,enter,e4178,review_quiz,,mobile
1566810214926,quit,e4178,review_quiz,,mobile
1566810214996,enter,b2224,review_quiz,,mobile
1566810234699,respond,q3692,review_quiz,b,mobile
1566810242983,submit,b2224,review_quiz,,mobile
1566810243038,enter,e2224,review_quiz,,mobile
1566810350191,quit,e2224,review_quiz,,mobile
1566810371349,enter,b6957,review_quiz,,mobile
1566810389781,respond,q9606,review_quiz,c,mobile
1566810400159,submit,b6957,review_quiz,,mobile
1566810400215,enter,e6957,review_quiz,,mobile
1566810451879,quit,e6957,review_quiz,,mobile
1566810451942,enter,b3949,review_quiz,,mobile
1566810480557,respond,q5417,review_quiz,c,mobile
1566810489896,submit,b3949,review_quiz,,mobile
1566810489960,enter,e3949,review_quiz,,mobile
1566810532880,quit,e3949,review_quiz,,mobile
1566810532936,enter,b3603,review_quiz,,mobile
1566810545847,respond,q5071,review_quiz,b,mobile
1566810560177,submit,b3603,review_quiz,,mobile
1566810560232,enter,e3603,review_quiz,,mobile
1566810582845,quit,e3603,review_quiz,,mobile
1566810582906,enter,b6442,review_quiz,,mobile
1566810604914,respond,q9091,review_quiz,d,mobile
1566810611622,submit,b6442,review_quiz,,mobile
1566810611686,enter,e6442,review_quiz,,mobile
1566810674367,quit,e6442,review_quiz,,mobile
1566810674445,enter,b3852,review_quiz,,mobile
1566810683396,respond,q5320,review_quiz,b,mobile
1566810689854,submit,b3852,review_quiz,,mobile
1566810689911,enter,e3852,review_quiz,,mobile
1566810700196,quit,e3852,review_quiz,,mobile
1566810700257,enter,b2552,review_quiz,,mobile
1566810709314,respond,q4020,review_quiz,b,mobile
1566810717945,submit,b2552,review_quiz,,mobile
1566810718001,enter,e2552,review_quiz,,mobile
1566810731873,quit,e2552,review_quiz,,mobile
1566810731946,enter,b767,review_quiz,,mobile
1566810747876,respond,q767,review_quiz,c,mobile
1566810754916,submit,b767,review_quiz,,mobile
1566810754981,enter,e767,review_quiz,,mobile
1566810779899,quit,e767,review_quiz,,mobile
1566810779967,enter,b2223,review_quiz,,mobile
1566810790107,respond,q3691,review_quiz,d,mobile
1566810800185,submit,b2223,review_quiz,,mobile
1566810800241,enter,e2223,review_quiz,,mobile
1566810842875,quit,e2223,review_quiz,,mobile
1566810842937,enter,b3709,review_quiz,,mobile
1566810858905,respond,q5177,review_quiz,a,mobile
1566810865814,submit,b3709,review_quiz,,mobile
1566810865877,enter,e3709,review_quiz,,mobile
1566810919831,quit,e3709,review_quiz,,mobile
1566810919873,enter,b2563,review_quiz,,mobile
1566810928972,respond,q4031,review_quiz,b,mobile
1566810936841,submit,b2563,review_quiz,,mobile
1566810936893,enter,e2563,review_quiz,,mobile
1566810947798,quit,e2563,review_quiz,,mobile
1566810947863,enter,b413,review_quiz,,mobile
1566810965872,respond,q413,review_quiz,c,mobile
1566810972789,submit,b413,review_quiz,,mobile
1566810972864,enter,e413,review_quiz,,mobile
1566811032720,quit,e413,review_quiz,,mobile
1566811032792,enter,b3871,review_quiz,,mobile
1566811043027,respond,q5339,review_quiz,c,mobile
1566811048764,submit,b3871,review_quiz,,mobile
1566811048826,enter,e3871,review_quiz,,mobile
1566811057702,quit,e3871,review_quiz,,mobile
1566811057772,enter,b3592,review_quiz,,mobile
1566811060867,respond,q5060,review_quiz,c,mobile
1566811067807,submit,b3592,review_quiz,,mobile
1566811067866,enter,e3592,review_quiz,,mobile
1566811073491,quit,e3592,review_quiz,,mobile
1566811131882,enter,b1535,sprint,,mobile
1566811208145,respond,q1803,sprint,b,mobile
1566811219800,submit,b1535,sprint,,mobile
1566811219862,enter,e1535,sprint,,mobile
1566811334680,quit,e1535,sprint,,mobile
1566811334736,enter,b1551,sprint,,mobile
1566811419615,respond,q1851,sprint,a,mobile
1566811431656,submit,b1551,sprint,,mobile
1566811431720,enter,e1551,sprint,,mobile
1566811653579,quit,e1551,sprint,,mobile
1566811653633,enter,b1539,sprint,,mobile
1566811765886,respond,q1815,sprint,b,mobile
1566811775560,submit,b1539,sprint,,mobile
1566811775622,enter,e1539,sprint,,mobile
1566811881422,quit,e1539,sprint,,mobile
1566811881485,enter,b1421,sprint,,mobile
1566811947030,respond,q1461,sprint,d,mobile
1566811954584,submit,b1421,sprint,,mobile
1566811954653,enter,e1421,sprint,,mobile
1566811986539,quit,e1421,sprint,,mobile
1566811986594,enter,b1601,sprint,,mobile
1566812064201,respond,q2001,sprint,c,mobile
1566812065416,respond,q2001,sprint,c,mobile
1566812070632,submit,b1601,sprint,,mobile
1566812070697,enter,e1601,sprint,,mobile
1566812142530,quit,e1601,sprint,,mobile
1566812142584,enter,b1509,sprint,,mobile
1566812224442,respond,q1725,sprint,d,mobile
1566812243307,submit,b1509,sprint,,mobile
1566812243365,enter,e1509,sprint,,mobile
1566812277466,quit,e1509,sprint,,mobile
1566812277513,enter,b1686,sprint,,mobile
1566812348786,respond,q2256,sprint,c,mobile
1566812362543,submit,b1686,sprint,,mobile
1566812362616,enter,e1686,sprint,,mobile
1566812414479,quit,e1686,sprint,,mobile
1566812414538,enter,b1441,sprint,,mobile
1566812506368,respond,q1521,sprint,b,mobile
1566812517815,submit,b1441,sprint,,mobile
1566812517905,enter,e1441,sprint,,mobile
1566812608391,quit,e1441,sprint,,mobile
1566812608475,enter,b1656,sprint,,mobile
1566812690410,respond,q2166,sprint,b,mobile
1566812705012,submit,b1656,sprint,,mobile
1566812705082,enter,e1656,sprint,,mobile
1566812795458,quit,e1656,sprint,,mobile
1566812795512,enter,b1643,sprint,,mobile
1566812881959,respond,q2127,sprint,c,mobile
1566812898319,submit,b1643,sprint,,mobile
1566812898379,enter,e1643,sprint,,mobile
1566812964506,quit,e1643,sprint,,mobile
1566815914678,enter,l464,adaptive_offer,,mobile
1566816117403,quit,l464,adaptive_offer,,mobile
1566816209349,enter,b5114,sprint,,mobile
1566816300527,respond,q6671,sprint,c,mobile
1566816309419,submit,b5114,sprint,,mobile
1566816309503,enter,e5114,sprint,,mobile
1566816390275,quit,e5114,sprint,,mobile
1566816390340,enter,b5087,sprint,,mobile
1566816525349,respond,q6564,sprint,c,mobile
1566816535372,submit,b5087,sprint,,mobile
1566816535471,enter,e5087,sprint,,mobile
1566816603015,quit,e5087,sprint,,mobile
1566816603086,enter,b5089,sprint,,mobile
1566816735104,respond,q6570,sprint,c,mobile
1566816744548,submit,b5089,sprint,,mobile
1566816744610,enter,e5089,sprint,,mobile
1566816755371,quit,e5089,sprint,,mobile
1566816761631,enter,l561,adaptive_offer,,mobile
1566817169669,quit,l561,adaptive_offer,,mobile
1566817718018,enter,b3013,sprint,,mobile
1566817739553,respond,q4481,sprint,a,mobile
1566817746951,submit,b3013,sprint,,mobile
